Fiscal_Quarter,Revenue_USD
Q2-2022,420.304
Q2-2023,5327.219000000001
Q2-2024,748.66
Q3-2022,6038.1918000000005
Q3-2025,5816.9032
Q4-2022,6445.336
Q4-2024,1197.4214000000002
Q2-2024,3.2025774
Q3-2024,5.1928701
Q1-2024,105306.237
Q2-2024,2571.952
Q3-2024,720.4144000000001
Q4-2024,225.9396
Q2-2026,160.8151554
Q3-2022,48.730265800000005
Q3-2026,119.966314
Q4-2022,116.464425
Q4-2025,140.4438255
Q1-2023,1.3089528
Q2-2023,10.0336256
Q3-2022,7.907562400000001
Q4-2022,8.214914400000001
Q1-2024,0.5881410000000001
Q2-2023,1.0092768
Q2-2024,0.8579728
Q3-2023,0.174838
Q3-2024,0.7462659
Q4-2023,0.3508178
Q1-2022,11011.82964
Q1-2023,41187.45504
Q2-2024,16934.77083
Q3-2022,4032.626130000001
Q3-2023,36499.75308
Q4-2024,48667.13423
Q4-2025,9564.5865
Q1-2023,6608.2545
Q2-2024,38558.48778
Q3-2024,10258.9457
Q3-2028,44521.34098
Q4-2022,15259.507200000002
Q4-2027,76704.85040000001
Q1-2024,25.810197
Q1-2025,184.6823605
Q2-2022,132.5569548
Q2-2024,83.633474
Q3-2023,88.9549557
Q4-2023,37.9868265
Q4-2024,91.1578064
Q1-2023,10.1539572
Q1-2024,9.955369200000002
Q3-2023,30.352902800000003
Q3-2025,18.3987159
Q1-2024,16900.325740000004
Q4-2023,68319.40804000001
Q1-2025,1.1697132
Q2-2025,1.8816666
Q3-2024,2.363103
Q3-2025,0.9093399
Q4-2024,0.6193043999999999
Q1-2023,14576.28224
Q1-2025,14560.20692
Q3-2023,17535.74778
Q4-2022,10959.26221
Q4-2024,25323.70186
Q1-2022,98.177184
Q1-2023,345.623607
Q2-2024,139.76172
Q2-2026,41.14706399999999
Q3-2025,57.069663
Q3-2026,543.458412
Q4-2022,49.200312
Q4-2024,126.706944
Q1-2022,9000.658650000001
Q1-2023,11636.17728
Q2-2022,13181.117120000004
Q2-2023,6871.9965600000005
Q3-2022,2326.87314
Q3-2024,11693.2584
Q3-2025,3558.3922
Q4-2022,1420.2863500000003
Q4-2023,4370.8782
Q1-2022,11506.95
Q1-2023,4795.976
Q1-2026,11176.528
Q2-2023,15169.92
Q3-2024,7403.621999999999
Q3-2025,11166.756
Q4-2023,4787.92
Q1-2025,150804.52451999998
Q2-2025,17746.04619
Q1-2022,5895.0144
Q1-2025,7961.64622
Q2-2022,9547.63656
Q3-2023,5168.09172
Q3-2024,10139.71948
Q3-2025,3435.56928
Q4-2022,5734.53848
Q4-2025,8351.52604
Q1-2023,102.9105
Q2-2022,50.390910000000005
Q2-2023,97.88121
Q2-2024,91.58211
Q2-2025,22.8501
Q3-2022,128.78649
Q3-2024,208.11492
Q3-2025,17.70876
Q4-2022,191.11464000000004
Q4-2025,191.83122000000003
Q1-2023,251.7424
Q1-2025,1222.0078
Q2-2023,468.1342
Q2-2024,1377.1704000000002
Q3-2023,1113.3000000000002
Q3-2024,3008.1352000000006
Q4-2022,1237.456
Q4-2023,3208.0314000000003
Q1-2024,49.9416526
Q1-2025,13.7860272
Q2-2024,38.35431080000001
Q3-2024,39.0225889
Q4-2023,16.203749
Q4-2024,42.6632952
Q1-2024,56.8216079
Q1-2025,35.078151500000004
Q2-2024,6.5363994
Q3-2024,34.361110800000006
Q4-2023,35.7353478
Q4-2024,33.2067544
Q1-2024,8308.614
Q2-2024,618.396
Q4-2023,7514.395
Q1-2024,1928.8719
Q2-2023,262.68300000000005
Q3-2022,2566.0395000000003
Q4-2022,2257.5715200000004
Q1-2023,46.242226800000005
Q2-2022,129.1593149
Q3-2022,71.52399869999999
Q3-2023,92.9883878
Q4-2022,89.91082870000001
Q4-2023,220.8446779
Q1-2022,17044.53248
Q1-2025,38825.48084
Q2-2023,66243.24674
Q2-2025,11608.99494
Q3-2022,21501.67236
Q3-2024,6608.0668
Q3-2025,22418.23858
Q1-2023,1272.4
Q2-2023,1111.4
Q2-2024,229.0
Q3-2023,4608.6
Q4-2024,1654.8000000000002
Q1-2024,148.23648
Q1-2025,11.426800000000002
Q3-2024,49.84812000000001
Q4-2024,19.0323
Q1-2023,24442.242840000003
Q1-2025,34724.36544
Q2-2023,9337.5613
Q3-2024,15323.220000000005
Q3-2025,27002.8752
Q3-2027,68937.15464000001
Q1-2024,6996.999000000001
Q1-2025,1550.345
Q2-2024,8383.258000000002
Q2-2025,6571.48
Q3-2024,338.492
Q4-2023,940.692
Q1-2024,26454.414
Q1-2027,48684.584
Q2-2022,8018.325
Q2-2023,3520.489
Q2-2024,23051.79
Q2-2025,9312.464
Q2-2027,2072.385
Q3-2022,5604.795
Q3-2023,5771.7
Q3-2026,27175.605
Q2-2024,42543.7516
Q3-2024,2342.8616
Q4-2024,5805.5652
Q1-2024,359.34904
Q4-2023,8642.70052
Q1-2022,642.3974999999999
Q1-2024,419.985
Q2-2022,1463.134
Q3-2022,6148.07825
Q3-2024,2921.61625
Q4-2023,11728.56075
Q1-2026,31.7778856
Q2-2026,113.10350400000002
Q3-2024,37.0831734
Q4-2024,136.6872628
Q1-2023,1201.366586
Q1-2024,872.030696
Q2-2022,1085.05704
Q2-2023,2762.0899200000003
Q3-2022,256.42786
Q4-2023,1383.2908940000002
Q1-2024,57.8235168
Q1-2025,15.287875199999997
Q2-2022,29.1209184
Q2-2023,184.4335224
Q2-2025,115.6110984
Q3-2023,113.43564
Q3-2025,153.3810636
Q4-2022,233.6474952
Q4-2025,127.1873952
Q1-2023,11914.1036
Q1-2024,11453.0207
Q2-2023,14090.9579
Q3-2023,4218.98568
Q4-2022,3347.82882
Q4-2023,4833.56012
Q1-2023,961.1298
Q1-2024,591.1461
Q2-2024,489.55158000000006
Q3-2023,565.9915500000001
Q4-2022,659.99556
Q4-2023,297.62370000000004
Q4-2024,2158.12404
Q1-2023,134.578808
Q1-2024,422.8504
Q1-2025,659.134728
Q2-2023,297.721928
Q2-2025,223.24624
Q4-2023,239.4798
Q4-2024,776.4309559999999
Q1-2023,27130.04576
Q2-2023,6444.38176
Q2-2024,24450.191999999995
Q3-2024,14194.13684
Q4-2023,11817.80296
Q4-2024,17928.28044
Q2-2023,3476.8337920000004
Q3-2023,1877.436608
Q2-2024,181.51962
Q3-2024,108.352884
Q1-2024,1495.87152
Q1-2025,283.08552000000003
Q2-2023,4087.21758
Q2-2024,1422.2208
Q3-2023,1998.59274
Q4-2022,1773.0141
Q1-2023,747.8520000000001
Q1-2024,2250.16
Q2-2022,459.228
Q2-2023,6064.444
Q2-2024,893.0
Q3-2022,5271.0740000000005
Q3-2024,534.612
Q3-2025,452.235
Q4-2022,4975.386
Q4-2024,8221.111
Q1-2022,720.60864
Q1-2024,112.402944
Q2-2023,244.07222400000003
Q3-2023,371.184
Q3-2024,205.585536
Q2-2022,63626.883
Q1-2023,35270.601500000004
Q1-2024,52491.30222
Q1-2025,38737.86534
Q2-2025,3992.4443700000006
Q3-2022,55255.91064
Q3-2024,3865.70898
Q4-2024,34984.75118000001
Q1-2024,211.386
Q2-2024,402.5584
Q3-2023,780.5458000000001
Q4-2024,287.86
Q2-2025,1198.0125899999998
Q3-2025,1156.6922579999998
Q1-2025,858.9133
Q2-2023,953.59054
Q3-2023,643.77894
Q3-2025,594.2882400000001
Q4-2024,768.439
Q1-2022,21814.59616
Q1-2027,26347.3374
Q2-2023,3772.45488
Q2-2025,5950.54054
Q3-2027,37419.66066
Q4-2024,12952.34654
Q4-2026,15723.86928
Q4-2027,27373.1587
Q1-2022,365.965776
Q1-2024,360.58572
Q1-2026,705.325464
Q2-2022,63.75717600000001
Q2-2024,435.20022
Q3-2024,134.025012
Q3-2025,423.758808
Q3-2026,91.106268
Q4-2023,394.322004
Q4-2025,480.9441120000001
Q1-2023,7211.18086
Q1-2024,1612.15142
Q2-2025,5192.78424
Q3-2023,2550.31084
Q3-2024,6600.5003
Q3-2025,2189.10648
Q4-2024,801.89952
Q1-2025,17523.559
Q2-2025,14403.93
Q1-2025,59.6679714
Q4-2024,3.7106057999999993
Q1-2022,3074.65794
Q1-2024,4620.627234
Q1-2025,499.384548
Q2-2022,610.153182
Q2-2023,2668.045716
Q2-2024,3991.521023999999
Q2-2025,1964.5488900000005
Q3-2024,7414.629408
Q3-2025,737.7407099999999
Q4-2022,4572.868284
Q4-2025,3720.910284
Q3-2022,2071.5842400000006
Q3-2023,2868.63148
Q1-2023,7401.666800000001
Q2-2023,10133.8608
Q3-2023,19713.13069
Q4-2022,9417.22722
Q4-2023,13867.35823
Q1-2022,3710.07476
Q1-2023,248.81244
Q2-2022,5618.43006
Q2-2023,5399.3999
Q3-2022,6995.748639999999
Q3-2023,7682.56264
Q4-2022,1323.5689999999995
Q4-2023,3306.39582
Q1-2022,1.5251390000000002
Q1-2024,4.414546400000001
Q3-2023,1.900272
Q3-2024,4.6855127
Q4-2024,0.2692041
Q3-2022,128277.95528
Q1-2024,12592.487690000002
Q2-2024,21437.97939
Q3-2024,11962.024060000002
Q1-2024,9284.36364
Q4-2023,36400.37859
Q1-2023,713.56142
Q1-2024,891.25256
Q1-2025,1518.64262
Q2-2023,202.54058000000003
Q2-2024,1490.87796
Q2-2025,2760.45814
Q3-2023,278.01444000000004
Q4-2024,343.332
Q1-2024,1953.1056
Q2-2022,527.42375
Q2-2023,547.67268
Q2-2025,1689.8815000000002
Q4-2022,1170.6251200000002
Q4-2023,154.82578
Q2-2024,299.13430800000003
Q3-2024,162.083232
Q1-2023,26604.3531
Q1-2025,21703.4909
Q1-2026,18677.00315
Q1-2027,2177.9277
Q1-2029,15775.453200000002
Q2-2023,18390.26475
Q3-2025,15641.050100000002
Q3-2026,20080.507200000004
Q4-2023,17947.129200000003
Q1-2023,17328.402000000002
Q2-2022,28907.673
Q2-2023,67130.943
Q3-2024,119824.118
Q4-2022,53061.8
Q4-2023,50114.388
Q2-2022,1.288296
Q2-2023,0.6562499999999999
Q3-2022,6.0552432
Q3-2024,0.6327359999999999
Q4-2022,4.8195432
Q4-2024,4.3562016
Q1-2024,4871.10456
Q1-2025,1934.16224
Q2-2022,12062.1285
Q2-2024,2480.9715
Q2-2025,7101.710999999999
Q2-2026,6173.664599999998
Q3-2023,5596.995089999999
Q3-2024,7125.226299999998
Q4-2022,6722.82765
Q3-2025,8789.97504
Q4-2025,6541.46416
Q1-2022,15156.375
Q1-2026,22593.983
Q1-2027,12129.567
Q2-2022,16900.416
Q2-2023,14118.398
Q2-2025,7497.090999999999
Q3-2022,15330.85
Q3-2023,13050.382
Q3-2025,15425.928
Q3-2027,6247.684
Q4-2022,17875.44
Q3-2025,3180.4245359999995
Q1-2026,1635.2841999999998
Q2-2024,4080.80904
Q3-2026,6512.1694
Q1-2024,9839.784
Q4-2023,12690.102
Q1-2024,377.11680000000007
Q1-2025,3336.782200000001
Q3-2022,3525.3540000000003
Q4-2022,356.73920000000004
Q4-2023,1556.814
Q4-2024,2167.6032
Q1-2024,675.2368700000001
Q3-2024,1162.579782
Q4-2023,727.3513780000001
Q4-2024,922.781914
Q1-2024,557.0994
Q2-2023,3224.0208
Q3-2023,3348.1467500000003
Q3-2024,2890.49085
Q3-2025,4031.352
Q1-2023,34.86294000000001
Q1-2024,359.27199
Q2-2023,70.05879
Q2-2024,65.51604
Q3-2025,388.07424
Q4-2022,556.2969300000001
Q4-2024,281.44125
Q4-2025,30.067200000000003
Q1-2023,152.053032
Q2-2023,147.45925800000003
Q2-2024,161.58498400000002
Q4-2023,166.99238200000002
Q4-2024,610.044174
Q1-2024,1688.8206000000002
Q2-2024,10191.16012
Q3-2023,27281.52672
Q3-2024,1444.1011200000005
Q3-2025,11361.01428
Q4-2023,4209.423400000001
Q4-2024,10221.80352
Q1-2024,34400.11769
Q2-2024,11164.94412
Q3-2023,41138.38324
Q4-2023,24022.76288
Q1-2025,4656.971590000001
Q2-2025,606.258
Q4-2024,1889.44088
Q1-2023,8921.923590000002
Q2-2023,1969.87416
Q2-2024,5831.279820000001
Q3-2023,2050.5243500000006
Q4-2022,14170.829490000002
Q1-2022,58.053360000000005
Q1-2024,202.8231
Q3-2024,284.17787000000004
Q3-2026,78.62352
Q1-2023,3162.61974
Q1-2025,29758.519460000003
Q2-2025,5936.47899
Q3-2022,25536.62028
Q3-2023,25385.74575
Q3-2024,1651.88628
Q3-2025,3090.49226
Q4-2024,8029.575470000001
Q4-2025,2574.00448
Q1-2024,3619.785750000001
Q2-2022,7644.544019999999
Q2-2024,8710.61504
Q3-2022,6896.5419600000005
Q3-2023,2089.75198
Q4-2022,1167.20112
Q2-2023,80.174976
Q3-2023,909.925728
Q1-2023,114.375384
Q4-2022,83.95776
Q1-2023,111.125
Q1-2024,241.647
Q2-2023,305.55325
Q3-2023,296.7905
Q4-2023,709.215
Q1-2022,639.8524259999999
Q1-2023,203.368896
Q1-2027,255.661434
Q2-2025,63.632304000000005
Q3-2024,239.220792
Q3-2025,33.11172
Q4-2022,225.7011
Q4-2023,367.498116
Q1-2023,15309.58737
Q2-2023,45067.54875
Q3-2022,18152.907960000004
Q3-2023,72491.44299000001
Q4-2022,69865.92184
Q4-2023,35525.890400000004
Q1-2023,21.3116816
Q1-2024,10.0250157
Q2-2023,20.1047168
Q3-2023,2.6834036
Q4-2022,24.1004896
Q1-2023,3742.73064
Q2-2022,3375.63333
Q2-2023,1264.57329
Q2-2024,3584.76423
Q3-2022,2960.2684
Q4-2022,755.0404000000001
Q4-2023,4767.99529
Q4-2024,1405.6817200000005
Q2-2025,487.461
Q3-2025,3721.6166
Q1-2023,4481.4381300000005
Q4-2022,17144.06634
Q1-2023,12427.644
Q2-2023,8621.56
Q2-2024,7904.925
Q3-2023,10797.3
Q3-2025,3199.8820000000005
Q4-2024,1791.614
Q1-2023,891.70592
Q1-2024,922.78074
Q1-2025,3164.2725600000003
Q2-2025,11186.424599999998
Q3-2022,4484.5813
Q4-2022,17947.79276
Q4-2023,4910.3292
Q1-2024,28816.573
Q2-2024,5026.321
Q3-2023,25891.307
Q4-2023,15414.168
Q1-2023,3607.42536
Q2-2025,1079.24256
Q3-2024,411.4
Q3-2025,638.0930599999999
Q4-2024,1468.91602
Q1-2023,7.2870832
Q2-2022,9.458968
Q3-2022,24.6005119
Q4-2022,6.5947323
Q1-2023,70.2772112
Q1-2027,68.18229539999999
Q1-2028,5.0313918
Q2-2023,22.1386224
Q2-2024,12.761892
Q2-2026,5.235782
Q2-2027,53.1270135
Q3-2024,10.077872
Q3-2025,6.4831277
Q3-2027,40.574932
Q4-2024,63.267229
Q4-2025,103.70997
Q4-2026,47.0367135
Q1-2025,376.6
Q2-2024,2632.936
Q3-2022,2190.793
Q3-2023,886.8
Q3-2024,1011.936
Q3-2025,1848.171
Q1-2023,0.106673
Q1-2024,0.063282
Q1-2025,0.021606
Q2-2023,0.030153
Q2-2024,0.080028
Q3-2022,0.2197633
Q3-2023,0.1094969999999999
Q4-2022,0.0965622
Q4-2023,0.079833
Q4-2024,0.20287
Q1-2022,1.3503515
Q1-2024,5.8870488000000005
Q2-2024,6.2853504
Q2-2026,7.207123
Q3-2023,7.992162
Q3-2024,6.4978074
Q3-2025,29.0057673
Q3-2026,13.742638
Q4-2024,2.5065504
Q1-2024,2290.3657700000003
Q2-2024,7056.3657
Q2-2025,6329.14386
Q3-2023,4729.53507
Q3-2024,508.41960000000006
Q3-2025,407.18912000000006
Q4-2025,2370.096
Q2-2023,15367.75
Q2-2025,9865.75
Q4-2024,2718.5
Q4-2025,2800.75
Q1-2024,72.0253688
Q3-2022,47.8488318
Q3-2023,56.02775640000001
Q3-2024,23.475452000000004
Q4-2022,44.3809828
Q4-2023,40.7064658
Q1-2022,2717.9880000000003
Q1-2026,2797.48
Q2-2023,2264.61
Q3-2025,367.84
Q4-2023,2526.297
Q4-2025,336.552
Q1-2023,5223.258
Q1-2024,12194.96025
Q2-2023,2971.773
Q2-2024,7294.17125
Q2-2025,1439.394
Q3-2022,17572.7025
Q3-2023,5237.80125
Q3-2025,30021.07075
Q4-2022,31052.65575
Q4-2025,2142.192
Q1-2025,340.049928
Q2-2024,188.235696
Q2-2025,568.431864
Q3-2024,1068.307404
Q4-2024,495.006384
Q1-2022,506.425666
Q1-2023,405.8683400000001
Q1-2024,71.5836
Q1-2026,368.796596
Q2-2022,57.246
Q2-2023,338.356746
Q2-2025,42.573102
Q2-2026,127.30536
Q3-2023,135.288306
Q3-2024,286.845612
Q3-2025,664.6246100000001
Q4-2023,50.364416
Q4-2024,205.671886
Q1-2023,2378.6525
Q1-2024,1427.45528
Q1-2025,12785.392620000002
Q3-2024,3207.3904
Q3-2025,14553.53612
Q4-2022,8593.331100000001
Q4-2023,7297.725490000002
Q4-2024,5734.764680000001
Q1-2022,4934.045230000001
Q1-2025,14293.385820000003
Q3-2022,18376.3754
Q3-2023,15372.4662
Q3-2024,12571.371120000002
Q3-2025,17834.100400000003
Q3-2027,5777.69106
Q4-2022,11171.87434
Q4-2023,13612.96858
Q1-2023,112.6734
Q1-2025,97.108704
Q1-2026,128.292336
Q1-2027,28.618128
Q2-2024,84.605172
Q3-2022,114.289824
Q3-2023,105.01608
Q3-2025,8.069832
Q4-2022,158.468628
Q4-2023,45.37866
Q4-2024,37.501968
Q4-2025,68.714268
Q1-2023,280.29248
Q1-2024,679.5694080000001
Q1-2025,673.349376
Q2-2023,510.2530560000001
Q2-2024,256.703616
Q2-2025,193.906432
Q3-2022,87.087232
Q3-2023,600.1518080000001
Q3-2024,838.465536
Q4-2022,663.611264
Q4-2023,590.142848
Q4-2024,776.4874239999999
Q1-2023,15.7287296
Q1-2024,7.8425216
Q2-2023,14.978401600000002
Q2-2024,11.2017648
Q3-2024,6.4177456
Q4-2023,6.977888000000001
Q1-2024,1514.8134
Q2-2023,1442.75688
Q4-2023,1757.8212300000002
Q1-2023,8038.250190000001
Q2-2023,1786.26627
Q4-2022,1513.83168
Q1-2023,888.6831300000001
Q2-2023,2211.6612600000003
Q3-2022,3389.2549200000003
Q3-2023,3069.1747800000003
Q4-2022,2826.0441
Q1-2023,576.7189999999999
Q1-2024,305.50738000000007
Q1-2025,1238.2421800000002
Q2-2022,1360.39848
Q2-2023,1897.45129
Q3-2022,2170.41563
Q3-2025,528.6064000000001
Q4-2023,594.4206
Q4-2024,1266.4633700000002
Q1-2026,79567.191
Q2-2022,54906.589
Q2-2024,31216.29
Q2-2025,47346.752
Q2-2026,64430.744
Q3-2023,58551.26
Q3-2024,50513.645
Q3-2025,58492.391
Q4-2023,76863.94
Q4-2024,10073.077
Q4-2025,119212.389
Q1-2022,66.97468799999999
Q1-2025,89.888988
Q1-2026,25.51224
Q1-2028,64.0452
Q2-2023,27.515628
Q2-2024,103.615932
Q2-2027,8.456292
Q3-2022,56.12826
Q3-2025,9.072252
Q3-2026,14.715072
Q3-2027,11.463192
Q4-2023,50.65344
Q4-2028,55.196352
Q1-2022,526.74048
Q3-2025,138.500388
Q4-2022,201.74184
Q4-2023,681.823536
Q4-2026,65.94444
Q1-2023,408.689694
Q1-2024,89.94106799999999
Q2-2022,473.5513859999999
Q2-2023,142.88987999999998
Q3-2023,235.262769
Q3-2024,378.688905
Q4-2022,76.354152
Q4-2024,161.59783499999998
Q1-2023,22907.518900000003
Q1-2024,2322.3723600000003
Q2-2024,10133.15002
Q2-2025,1448.8460000000002
Q3-2023,6032.2192000000005
Q3-2024,9717.28128
Q4-2023,6434.144080000001
Q4-2024,636.0610200000001
Q1-2025,330.89552999999995
Q1-2028,1404.8496
Q2-2024,1274.070462
Q2-2025,1143.875404
Q2-2028,279.61448199999995
Q3-2024,1163.80096
Q3-2028,202.31708
Q3-2029,1868.7963
Q4-2023,2019.530296
Q4-2025,1894.711028
Q4-2027,7839.754706
Q4-2028,735.480592
Q1-2025,1097.46432
Q2-2024,5562.9458
Q2-2025,7000.6885
Q3-2024,12341.52936
Q4-2024,1980.1245200000003
Q1-2023,5748.892
Q1-2024,18746.504
Q2-2024,793.737
Q3-2022,5590.078
Q3-2023,8273.529
Q4-2022,5321.525000000001
Q4-2023,7394.04
Q1-2022,30481.81
Q1-2024,9210.808
Q1-2026,19686.21
Q1-2027,29268.68
Q2-2022,47599.612
Q2-2024,28175.98
Q2-2025,5528.16
Q2-2027,39443.481
Q3-2027,37581.583
Q4-2022,43816.558000000005
Q4-2025,59230.912
Q4-2027,9013.127
Q2-2023,992.14416
Q3-2023,13241.895520000002
Q4-2023,8978.60577
Q1-2025,10896.185
Q1-2025,4793.553500000001
Q2-2023,4237.109759999999
Q3-2024,11970.97408
Q4-2023,5160.826834
Q1-2022,33.4767675
Q1-2024,14.7359751
Q1-2025,6.048292800000001
Q2-2022,13.9665812
Q2-2023,37.7908542
Q2-2024,9.7892388
Q3-2023,34.3705824
Q3-2025,5.7142800000000005
Q4-2022,48.8062036
Q4-2024,33.739458500000005
Q2-2023,3256.4688
Q2-2024,1038.1384
Q2-2025,1557.07305
Q3-2023,1206.7120000000002
Q3-2024,4444.5492
Q4-2023,1343.68
Q1-2022,15.190910000000002
Q1-2023,16.664414200000003
Q1-2025,45.534439500000005
Q2-2023,15.637532000000002
Q2-2025,18.0257336
Q3-2024,23.440861200000004
Q3-2025,20.1419152
Q4-2023,1.4939727000000005
Q4-2025,21.4900892
Q1-2022,1650.49326
Q1-2025,652.16989
Q2-2023,394.56692
Q2-2025,752.65808
Q2-2027,2288.35908
Q3-2026,2426.38578
Q4-2022,708.9490800000001
Q4-2023,1844.1404800000005
Q4-2024,741.08664
Q4-2025,3985.0836
Q1-2025,993.212416
Q2-2025,262.461368
Q3-2025,470.613798
Q4-2024,612.880548
Q1-2024,25417.791
Q1-2025,25146.769
Q2-2024,9147.411
Q2-2025,42014.725
Q3-2024,2092.34
Q3-2025,25729.832
Q4-2024,36376.936
Q1-2023,2560.74
Q1-2026,6519.657999999999
Q2-2022,765.351
Q2-2024,2169.088
Q2-2025,6950.184
Q3-2022,3643.481
Q3-2023,2086.665
Q3-2024,4823.986
Q3-2025,6019.407999999999
Q4-2022,2485.996
Q4-2023,4610.772
Q1-2023,7344.46796
Q2-2023,14120.43116
Q3-2023,2328.18114
Q4-2022,11187.175760000002
Q1-2022,20686.0
Q1-2023,6373.0
Q1-2026,7266.0
Q2-2022,11453.0
Q2-2025,19222.0
Q2-2026,11122.0
Q3-2025,3795.0
Q4-2022,15405.0
Q4-2023,35517.0
Q4-2024,25172.0
Q1-2024,38762.00884
Q2-2024,3477.89025
Q3-2023,1126.65888
Q3-2024,10313.73914
Q4-2023,8766.687970000003
Q4-2024,1191.043
Q1-2024,12715.37924
Q1-2025,11704.3872
Q2-2023,13112.091520000002
Q2-2024,16043.96502
Q3-2022,12937.551
Q3-2023,10544.64788
Q3-2024,34818.58284
Q3-2025,4806.2217200000005
Q4-2023,17313.11882
Q2-2022,2422.4812500000003
Q3-2022,11692.96375
Q2-2024,1006.05072
Q2-2025,111.21164
Q3-2024,604.20038
Q3-2025,988.04948
Q4-2023,1269.2739
Q4-2024,1159.75612
Q1-2024,7789.716
Q1-2025,5902.655000000001
Q1-2027,11838.76
Q2-2024,1801.114
Q2-2025,20040.125
Q3-2023,11983.772
Q3-2025,20129.085
Q4-2023,14188.284
Q4-2025,14036.634
Q1-2025,513.86049
Q2-2025,47.9331
Q3-2023,277.64208
Q3-2024,369.63756000000006
Q4-2023,90.39087
Q1-2025,119.6569
Q2-2025,1824.88504
Q3-2024,94.4262
Q3-2025,1123.9942999999998
Q4-2024,167.58522000000002
Q1-2023,12550.62188
Q2-2023,756.9635800000001
Q3-2023,4710.90588
Q3-2024,6534.14997
Q4-2022,16567.871380000004
Q2-2023,30.393792
Q2-2025,14.95312
Q4-2022,11.165216
Q4-2023,5.621568
Q4-2024,30.424064
Q1-2025,519.492832
Q1-2029,470.59097600000007
Q2-2022,303.24489600000004
Q2-2028,390.128352
Q2-2029,311.24736
Q3-2023,197.628288
Q3-2025,489.17120000000006
Q3-2026,606.659584
Q3-2028,400.418304
Q4-2023,173.199168
Q4-2028,258.408
Q2-2023,13647.473620000002
Q3-2023,8447.32451
Q4-2022,13328.085090000002
Q1-2024,7456.5002
Q2-2023,7081.311720000001
Q3-2023,12684.11484
Q3-2024,1435.08222
Q4-2023,18728.19343
Q1-2023,30337.30837
Q1-2024,2543.4670400000005
Q2-2023,2353.6152
Q2-2024,22951.07815
Q3-2023,12350.178510000002
Q4-2023,28669.078630000004
Q4-2024,850.3417
Q1-2029,32387.166
Q2-2022,3066.336
Q2-2023,4896.46
Q3-2025,5635.035
Q3-2027,12681.816
Q3-2028,6730.6050000000005
Q3-2029,20552.088
Q4-2023,2484.405
Q4-2024,13532.429999999998
Q4-2027,1419.555
Q4-2028,19091.456
Q1-2023,14363.975
Q1-2024,16131.946
Q2-2023,18889.238
Q2-2024,13607.784
Q3-2023,38273.249
Q3-2024,1853.64
Q4-2023,10239.27
Q4-2024,19236.146
Q1-2024,15843.347000000002
Q1-2025,8760.375
Q2-2022,33081.49
Q2-2024,23494.968
Q2-2025,1609.088
Q3-2023,23651.144
Q4-2023,2287.922
Q4-2024,18741.52
Q4-2025,16726.363999999998
Q4-2026,9442.905
Q4-2027,9506.24
Q1-2025,107.7307
Q2-2023,182.49000000000004
Q2-2024,1588.5032800000004
Q2-2025,199.17128
Q3-2022,248.1479
Q3-2024,2719.30904
Q1-2022,210.89565
Q1-2024,63.24885
Q1-2026,300.03912
Q2-2022,239.69088
Q2-2023,38.12319000000001
Q2-2024,309.80664
Q3-2023,175.61124
Q3-2025,37.616400000000006
Q3-2026,104.24538
Q4-2022,50.07744
Q4-2023,214.60221
Q4-2024,233.76816
Q1-2025,20360.36187
Q2-2025,14461.22965
Q3-2025,3109.1886
Q2-2023,574.7646
Q3-2022,1039.9288
Q3-2023,761.9772000000002
Q4-2022,528.0448000000001
Q4-2023,468.8418
Q1-2023,696.2175
Q1-2025,918.361092
Q1-2027,674.4336
Q1-2029,897.269076
Q3-2024,239.88366
Q3-2026,181.59516
Q3-2027,477.077484
Q1-2023,158.22399599999997
Q1-2024,82.52614799999999
Q2-2023,126.071712
Q2-2024,277.431336
Q3-2023,42.219144
Q4-2023,138.039336
Q1-2023,2010.67035
Q2-2026,2541.5748
Q3-2023,8382.03429
Q3-2026,3822.14755
Q4-2022,8787.130000000001
Q1-2024,36402.12396
Q1-2026,44877.76449000001
Q2-2028,8770.855039999999
Q3-2022,39427.03746
Q3-2025,53040.83008000001
Q3-2027,55609.2603
Q4-2023,49041.2473
Q4-2024,4303.276400000001
Q4-2028,18743.03178
Q2-2023,26.321112000000003
Q2-2024,6.491312000000001
Q2-2025,7.464832
Q3-2023,1.5004288
Q3-2024,9.1967568
Q4-2024,2.845696
Q1-2023,0.5220342
Q1-2025,1.649124
Q1-2027,1.4301
Q2-2023,0.6277488
Q2-2028,1.016718
Q3-2023,1.3877592
Q3-2027,1.250395
Q3-2028,1.597241
Q2-2024,94.627638
Q3-2024,54.942624
Q4-2024,19.41984
Q1-2024,29440.3399
Q2-2024,2417.15925
Q3-2023,1794.16837
Q4-2022,28631.4007
Q1-2024,2627.671
Q1-2025,2236.644
Q2-2024,915.008
Q2-2025,2780.459
Q3-2024,1885.389
Q4-2024,1569.282
Q1-2024,1394.8860800000002
Q1-2025,7313.6983500000015
Q2-2024,3413.94104
Q2-2025,7844.154480000001
Q3-2024,6024.21854
Q3-2025,15402.2995
Q4-2024,2144.42676
Q2-2022,29081.14834
Q3-2022,23663.26992
Q4-2022,20219.53284
Q1-2023,674.6355000000001
Q2-2024,1403.5014
Q3-2023,1415.0682
Q4-2023,1232.126
Q1-2022,19156.944
Q1-2023,18014.934
Q1-2025,30798.101
Q1-2027,47135.629
Q2-2022,18733.239
Q2-2023,7577.873
Q2-2026,48489.02
